course_id,season_code,section,title,description,requirements,locations_summary,times_summary,times_by_day,skills,areas,credits,syllabus_url,course_home_url,regnotes,extra_info,rp_attr,classnotes,final_exam,fysem,sysem,colsem,average_gut_rating,average_professor_rating,average_rating,average_rating_n,average_workload,average_workload_n,average_rating_same_professors,average_rating_same_professors_n,average_workload_same_professors,average_workload_same_professors_n,last_offered_course_id,same_course_id,same_course_and_profs_id,last_enrollment_course_id,last_enrollment,last_enrollment_season_code,last_enrollment_same_professors
1108,202401,1,Advanced Fiction Writing,An advanced workshop in the craft of writing fiction.,May be repeated for credit with a different instructor.,LC 203 - Linsly-Chittenden Hall 203,Th 1:30pm-3:20pm,"{""Thursday"":[[""13:30"",""15:20"",""LC 203 - Linsly-Chittenden Hall 203"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]]}",[],[],1.0,https://yale.instructure.com/courses/93867/assignments/syllabus,,,ACTIVE,,An Advanced Level course in the Creative Writing Concentration. Application due November 1 at Noon. See https://english.yale.edu/undergraduate/courses/creative-writing-journalism-courses.,No regular final examination,False,False,False,0.2999999999999998,4.5,4.5,1,4.2,1,4.5,1,4.2,1,,599,686,,,,
1109,202401,1,Journalism,"Examination of the practices, methods, and impact of journalism, with focus on reporting and writing; consideration of how others have done it, what works, and what doesn’t. Students learn how to improve story drafts, follow best practices in journalism, improve methods for obtaining, skeptically evaluating, and assessing information, as well as writing a story for others to read.",The core course for Yale Journalism Scholars. No prerequisites.,LC 205 - Linsly-Chittenden Hall 205,T 9:25am-11:15am,"{""Tuesday"":[[""9:25"",""11:15"",""LC 205 - Linsly-Chittenden Hall 205"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/93872/assignments/syllabus,,,ACTIVE,,An Advanced Level course in the Creative Writing Concentration. Application due November 1 at Noon. See https://english.yale.edu/undergraduate/courses/creative-writing-journalism-courses.,No regular final examination,False,False,False,0.7272727272727275,4.7272727272727275,4.7272727272727275,1,4.0,1,4.7272727272727275,1,4.0,1,,600,687,,,,
1110,202401,1,Writing About Justice and Injustice,"A feature-writing workshop in the reporting and writing of memorable long-form magazine narratives. Close readings of exemplary investigative works. Emphasis on reporting strategies and storytelling tools for interviewing diverse subjects, generating suspense, crafting scenes, and reconstructing events through use of human and non-human sources.",,LC 210 - Linsly-Chittenden Hall 210,M 1:30pm-4pm,"{""Monday"":[[""13:30"",""16:00"",""LC 210 - Linsly-Chittenden Hall 210"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]]}",[],[],1.0,https://yale.instructure.com/courses/93883/assignments/syllabus,,,ACTIVE,,An Advanced Level course in the Creative Writing Concentration. Application due November 1 at Noon. See https://english.yale.edu/undergraduate/courses/creative-writing-journalism-courses.,No regular final examination,False,False,False,0.20000000000000018,5.0,5.0,1,4.8,1,5.0,1,4.8,1,,601,688,,,,
1111,202401,1,Advanced Playwriting,A seminar and workshop in advanced playwriting that furthers the development of an individual voice. Study of contemporary and classical plays to understand new and traditional forms. Students write two drafts of an original one-act play or adaptation for critique in workshop sessions. Familiarity with basic playwriting tools is assumed.,"Open to juniors and seniors, nonmajors as well as majors, on the basis of their work; priority to Theater Studies majors. Writing samples should be submitted to the instructor before the first class meeting. Prerequisite: THST 320 or 321, or a college seminar in playwriting, or equivalent experience.",LC 206 - Linsly-Chittenden Hall 206,M 12pm-3pm,"{""Monday"":[[""12:00"",""15:00"",""LC 206 - Linsly-Chittenden Hall 206"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]]}",[],[],1.0,https://yale.instructure.com/courses/95515/assignments/syllabus,,,ACTIVE,This course meets during the Reading Period: the week between the last week of classes and finals week. Meets Reading Period,"Please complete the following application with your Yale email: https://forms.office.com/r/Xz9CebAqKB

Please complete and submit this application by noon on November 3, 2023.",HTBA,False,False,False,,4.875,,0,,0,,0,,0,,602,689,,,,
1112,202401,1,Tutorial in Writing,"A writing tutorial in fiction, poetry, playwriting, screenwriting, or nonfiction for students who have already taken writing courses at the intermediate and advanced levels. Conducted with a faculty member after approval by the director of undergraduate studies. Proposals must be submitted to the DUS in the previous term; deadlines and instructions are posted at https://english.yale.edu/undergraduate/courses/independent-study-courses.",Prerequisites: two courses in writing.,TBA,TBA,{},[],[],1.0,,,,ACTIVE,,,No regular final examination,False,False,False,1.666666666666667,4.741666666666667,4.666666666666667,1,3.0,1,4.666666666666667,1,3.0,1,,603,690,,,,
1113,202401,1,Special Projects for Juniors or Seniors,"Special projects set up by the student in an area of particular interest with the help of a faculty adviser and the director of undergraduate studies, intended to enable the student to cover material not otherwise offered by the department. The course may be used for research or for directed reading, but in either case a term paper or its equivalent is normally required. The student meets regularly with the faculty adviser. Proposals must be signed by the faculty adviser and submitted to the DUS in the previous term; deadlines and instructions are posted at https://english.yale.edu/undergraduate/courses/independent-study-courses.",,TBA,TBA,{},[],[],1.0,https://yale.instructure.com/courses/93891/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,,4.741666666666667,,0,,0,,0,,0,,604,691,,,,
1114,202401,1,The Creative Writing Concentration Senior Project,"A term-long project in writing, under tutorial supervision, aimed at producing a single longer work (or a collection of related shorter works). The creative writing concentration accepts students with demonstrated commitment to creative writing at the end of the junior year or, occasionally, in the first term of senior year. Proposals for the writing concentration should be submitted during the designated sign-up period in the term before enrollment is intended. The project is due by the end of the last week of classes (fall term), or the end of the next-to-last week of classes (spring term). Proposal instructions and deadlines are posted at https://english.yale.edu/undergraduate/courses/independent-study-courses.",,TBA,TBA,{},[],[],1.0,https://yale.instructure.com/courses/93897/assignments/syllabus,,,ACTIVE,,Proposals due by Noon on November 6. See https://english.yale.edu/undergraduate/creative-writing-concentration for details.,No regular final examination,False,False,False,0.1888888888888891,4.358333333333333,4.3,1,4.111111111111111,1,4.3,1,4.111111111111111,1,,605,692,,,,
1115,202401,1,The Senior Essay I,"Students wishing to undertake an independent senior essay in English must submit a proposal to the DUS in the previous term; deadlines and instructions are posted at https://english.yale.edu/undergraduate/courses/independent-study-courses. For one-term senior essays, the essay itself is due in the office of the director of undergraduate studies according to the following schedule: (1) end of the fourth week of classes: five to ten pages of writing and/or an annotated bibliography; (2) end of the ninth week of classes: a rough draft of the complete essay; (3) end of the last week of classes (fall term) or end of the next-to-last week of classes (spring term): the completed essay. Consult the director of undergraduate studies regarding the schedule for submission of the yearlong senior essay.",,TBA,TBA,{},[],[],1.0,https://yale.instructure.com/courses/93901/assignments/syllabus,,,ACTIVE,,Proposals due by Noon on November 6. See https://english.yale.edu/undergraduate/senior-essay for details.,No regular final examination,False,False,False,0.5,4.745833333333334,5.0,1,4.5,1,5.0,1,4.5,1,,606,693,,,,
1116,202401,1,The Senior Essay II,"Second term of the optional yearlong senior essay. Students may begin the yearlong essay in the spring term of the junior year, allowing for significant summer research, with permission of the instructor. Students must submit a proposal to the DUS in the previous term; deadlines and instructions are posted at https://english.yale.edu/undergraduate/courses/independent-study-courses.",After ENGL 490.,TBA,TBA,{},[],[],1.0,,,,ACTIVE,,See https://english.yale.edu/undergraduate/senior-essay for further details.,No regular final examination,False,False,False,,4.745833333333334,,0,,0,,0,,0,,607,694,,,,
1117,202401,1,Senior Capstone Seminar,"This course serves as the capstone seminar for the Energy Studies Multidisciplinary Academic Program (MAP). Capstone projects in Energy Studies are undertaken in the senior year and can comprise an independent study project or an extension of a summer internship, senior essay or senior project in the major. To register for this course, students must submit a project proposal to the Director of Energy Studies no later than the end of registration period in the term in which the course is to be taken. In addition to individual study, the seminar meets regularly during the term.","Prerequisite: Enrollment in, and expected completion of, the course requirements for Energy Studies.",KGL 226 - Kline Geology Laboratory 226,F 9:25am-11:15am,"{""Friday"":[[""9:25"",""11:15"",""KGL 226 - Kline Geology Laboratory 226"",""https:\/\/map.yale.edu\/?id=1910#!m\/559996""]]}",[],[],1.0,https://yale.instructure.com/courses/93954/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,,3.954230149882324,,0,,0,,0,,0,,608,695,,,,
1118,202401,1,Environmental Engineering Practice,"Focus on the technical tools of environmental engineering and science, with emphasis on data acquisition and integration, experimental project design and problem solving, and science and engineering communication. Students emerge competent in the skills needed for environmental exploration and communication and armed with the tools of discovery.",Prerequisite: ENVE 120.,WTS A46 - Watson Center 60 Sachem Street A46,MW 11:35am-12:50pm,"{""Monday"":[[""11:35"",""12:50"",""WTS A46 - Watson Center 60 Sachem Street A46"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]],""Wednesday"":[[""11:35"",""12:50"",""WTS A46 - Watson Center 60 Sachem Street A46"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]]}",[],[],1.0,https://yale.instructure.com/courses/93959/assignments/syllabus,,,ACTIVE,,,,False,False,False,2.5999999999999996,4.6,4.6,1,2.0,1,4.6,1,2.0,1,,609,696,,,,
1119,202401,1,Green Engineering and Sustainable Design,"Study of green engineering, focusing on key approaches to advancing sustainability through engineering design. Topics include current design, manufacturing, and disposal processes; toxicity and benign alternatives; policy implications; pollution prevention and source reduction; separations and disassembly; material and energy efficiencies and flows; systems analysis; biomimicry; and life cycle design, management, and analysis.","Prerequisites: CHEM 161, 165 or 163, 167 (or CHEM 112, 113, or 114, 115), or permission of instructor.",TBA,TBA,{},[],[],1.0,,,,CANCELLED,,,HTBA,False,False,False,,,,0,,0,,0,,0,,610,697,,,,
1120,202401,1,Environmental Organic Chemistry,"This course examines major physical and chemical attributes and processes affecting the behavior of organic compounds in environmental systems, including volatilization, sorption/attachment, diffusion, and reactivity.  Emphasis is placed on legacy pollutants (e.g. TCE, PCBs, DDT) and along with emerging contaminants of concern (e.g. pharmaceuticals, explosives, etc).  The course reviews basic concepts from physical chemistry and examines the relationships between chemical structure, properties, and environmental behavior of  organic compounds.  Physical and chemical processes important to the fate, treatment, and transformation of specific organic compounds are addressed including solubility, volatilization, partitioning, sorption/attachment, bioaccumulation, and bulk environmental transformation pathways.  Equilibrium and kinetic models based on these principles are used to predict the fate and transport of organic contaminants in the environment.",Priority given to seniors or permission of instructor. ,KT 201 - Kline Tower 201,TTh 1pm-2:15pm,"{""Tuesday"":[[""13:00"",""14:15"",""KT 201 - Kline Tower 201"",""""]],""Thursday"":[[""13:00"",""14:15"",""KT 201 - Kline Tower 201"",""""]]}","[""QR""]","[""Sc""]",1.0,https://yale.instructure.com/courses/93971/assignments/syllabus,,,ACTIVE,,,,False,False,False,0.4166666666666665,4.25,3.5,1,3.0833333333333335,1,3.5,1,3.0833333333333335,1,,611,698,,,,
